date,year,sla_code,minave,maxave,solarave,vprph09,vprph15
29/01/1996,1996,805104779,12.74,31.11,25.86000061,14.25,8.73
30/01/1996,1996,805104779,14.26,24.11,28.34000015,13.39,13.54
31/01/1996,1996,805104779,13.71,34.74,19.98999977,15.71,10.45
1/02/1996,1996,805104779,13.75,19.67,21.82999992,9.76,9.75
2/02/1996,1996,805104779,11.69,22.46,25.55999947,10.16,10.31
3/02/1996,1996,805104779,7.01,25.16,32.84999847,11.26,6.72
4/02/1996,1996,805104779,12.83,28.56,31.59000015,14.04,9.65
5/02/1996,1996,805104779,13.44,30.94,31.46999931,17.27,9.09
6/02/1996,1996,805104779,13.06,29.49,24.67000008,15.2,15.47
7/02/1996,1996,805104779,14.1,30.89,28.36000061,16.68,11.2
8/02/1996,1996,805104779,16.37,28.03,5.989999771,16.73,14.54
9/02/1996,1996,805104779,8.8,15.93,22.03000069,8.13,7.05
10/02/1996,1996,805104779,9.37,17.64,15.17000008,10.79,11.25
11/02/1996,1996,805104779,7.51,21.5,16.59000015,10.96,10.3
12/02/1996,1996,805104779,5.95,20.25,29.79000092,7.57,6.29
13/02/1996,1996,805104779,4.2,20.18,24.88999939,7.39,7.32
14/02/1996,1996,805104779,6.23,21.29,31,8.7,9.22
15/02/1996,1996,805104779,8.12,22.63,30.20999908,9.88,9.97
16/02/1996,1996,805104779,8.1,22.99,28.17000008,10.16,11.16
17/02/1996,1996,805104779,6.62,29.18,27.32999992,12.71,10.9
18/02/1996,1996,805104779,9.63,30.22,25.21999931,12.1,10.22
19/02/1996,1996,805104779,11.36,30.68,28.36000061,14.73,12.37
20/02/1996,1996,805104779,12.6,23.33,20.89999962,13.79,12.91
21/02/1996,1996,805104779,13.27,22.66,21.76000023,13.4,11.68
22/02/1996,1996,805104779,13.58,24.15,24.07999992,12.61,11.13
23/02/1996,1996,805104779,11.22,22.67,17.95999908,12.37,11.72
24/02/1996,1996,805104779,13.76,21.56,13.06000042,13.55,14.25
25/02/1996,1996,805104779,10.01,24.62,28.77000046,11.88,12.61
26/02/1996,1996,805104779,8.15,28.35,27,13.06,10.6
27/02/1996,1996,805104779,10.72,26.64,14.31999969,13.28,13.52
28/02/1996,1996,805104779,15.17,20.29,1.5,17.36,16.82
29/02/1996,1996,805104779,12.54,22.36,12.10999966,12.47,11.64
1/03/1996,1996,805104779,12.1,25.08,26.29999924,13.8,10.58
2/03/1996,1996,805104779,10.64,24.91,21.17000008,14.02,13.17
3/03/1996,1996,805104779,14.79,27.65,24.44000053,15.26,11.52
4/03/1996,1996,805104779,16.07,25.23,NA,17.66,16.77
5/03/1996,1996,805104779,14.62,22.57,NA,15.99,15.91
6/03/1996,1996,805104779,12.46,27.96,19.65999985,15.81,13.66
7/03/1996,1996,805104779,14.99,23.82,16.65999985,15.59,15.53
8/03/1996,1996,805104779,10.45,19.84,18.21999931,11.12,11.78
9/03/1996,1996,805104779,10.24,19.39,16.27000046,10.88,10.93
10/03/1996,1996,805104779,10.62,20.52,24.06999969,10.56,11.11
11/03/1996,1996,805104779,11.1,22.97,19.45999908,12.51,11.54
12/03/1996,1996,805104779,10.38,25.72,NA,14.2,12.07
13/03/1996,1996,805104779,9.82,28.3,NA,13.97,10.38
14/03/1996,1996,805104779,10.44,29.97,NA,13.42,11.54
15/03/1996,1996,805104779,13.45,26.41,NA,14.71,16.61
16/03/1996,1996,805104779,13.36,22.12,6.440000057,12.39,17.18
17/03/1996,1996,805104779,9.88,20.23,24.62999916,8.94,8.25
18/03/1996,1996,805104779,3.6,20.95,24.20999908,8.34,7.04
19/03/1996,1996,805104779,4.43,22.38,23,10.13,9.03
20/03/1996,1996,805104779,6.42,20.81,21.09000015,10.6,5.2
21/03/1996,1996,805104779,6.84,19.99,21.17000008,7.85,8.38
22/03/1996,1996,805104779,6.58,21.74,21.18000031,8.95,9.87
23/03/1996,1996,805104779,9.84,20.7,14.68000031,11.97,10.95
24/03/1996,1996,805104779,8.74,24.78,21.30999947,12.72,10.89
25/03/1996,1996,805104779,11.23,26.61,19.52000046,14.24,11.16
26/03/1996,1996,805104779,10.49,26.96,18.71999931,13.85,10.44
27/03/1996,1996,805104779,9.96,26.16,15.80000019,13.91,11.71
28/03/1996,1996,805104779,10.46,25.48,20.31999969,14.26,11.08
29/03/1996,1996,805104779,8.11,26.52,21.11000061,13.12,8.81
30/03/1996,1996,805104779,11.1,23.82,6.869999886,13.03,10.88
31/03/1996,1996,805104779,10.27,22.07,20.18000031,12.04,8.1
1/04/1996,1996,805104779,7.11,19.16,20.62000084,8.77,8.48
2/04/1996,1996,805104779,5.49,19.3,20.89999962,6.39,8.21
3/04/1996,1996,805104779,8.35,21.15,20.20999908,9.62,10.04
4/04/1996,1996,805104779,5.37,23.05,19.45000076,9.81,8.23
5/04/1996,1996,805104779,6.47,21.9,18.34000015,10.18,7.99
6/04/1996,1996,805104779,5.24,21.01,6.789999962,11.51,10.48
7/04/1996,1996,805104779,10.13,21,4.360000134,11.69,15.07
8/04/1996,1996,805104779,8.35,18.83,18.64999962,9.87,8.07
9/04/1996,1996,805104779,1.29,16.61,10.35000038,8.36,8.16
10/04/1996,1996,805104779,8.07,14.21,5.179999828,9.58,9
11/04/1996,1996,805104779,6.24,14.31,6.809999943,9.66,8.85
12/04/1996,1996,805104779,7.33,16.02,10.56999969,10.15,10.2
13/04/1996,1996,805104779,6.11,18.15,11.32999992,10.2,9.79
14/04/1996,1996,805104779,8.28,15.89,11.03999996,9.19,9.48
15/04/1996,1996,805104779,8.93,17.65,7.46999979,11.78,10.74
16/04/1996,1996,805104779,5.2,16.89,13.77000046,9.79,8.32
17/04/1996,1996,805104779,4.86,12.2,10.97999954,7.93,6.7
18/04/1996,1996,805104779,4.41,13.27,10.85999966,8.34,7.89
19/04/1996,1996,805104779,4.61,15.47,16.15999985,8,7.88
20/04/1996,1996,805104779,-0.82,18.93,16.45000076,7.96,7.9
21/04/1996,1996,805104779,-0.01,20.94,16.31999969,8.57,7.61
22/04/1996,1996,805104779,3.19,20.62,16.17000008,9.5,9.26
23/04/1996,1996,805104779,7.14,21,13.39000034,11.92,9.69
24/04/1996,1996,805104779,6.5,20.98,8.369999886,11.01,11.77
25/04/1996,1996,805104779,6.8,22.08,15.09000015,10.2,8.51
26/04/1996,1996,805104779,5.46,23.05,14.86999989,10.15,9.05
27/04/1996,1996,805104779,5.58,21.14,NA,11.1,11.41
28/04/1996,1996,805104779,2.19,16.35,NA,6.31,6.67
29/04/1996,1996,805104779,0.63,18.36,13.10000038,9.11,9.3
30/04/1996,1996,805104779,6.51,17.55,7.21999979,11.38,11
1/05/1996,1996,805104779,9.52,18.19,9.779999733,12.09,10.44
2/05/1996,1996,805104779,11.72,20.51,9.25,13.26,12.57
3/05/1996,1996,805104779,11.64,19.48,11.57999992,12.74,11.95
4/05/1996,1996,805104779,11.11,17.29,4.599999905,12.46,13.79
5/05/1996,1996,805104779,12.62,15.7,-1.399999976,14.89,15.37
6/05/1996,1996,805104779,13.23,21.37,7.099999905,16.18,15.04
7/05/1996,1996,805104779,8.16,19.48,9.840000153,12.91,14.29
8/05/1996,1996,805104779,8.56,16.34,9.739999771,12.43,11.75
9/05/1996,1996,805104779,8.4,19.14,12.47999954,10.52,11.85
10/05/1996,1996,805104779,5.63,20.56,11.40999985,11.91,11.88
11/05/1996,1996,805104779,9.57,21.36,10.18000031,14.83,12.66
12/05/1996,1996,805104779,7.59,16.55,1.679999948,13.3,14.75
13/05/1996,1996,805104779,7.14,15.36,7.510000229,9.24,8.47
14/05/1996,1996,805104779,1.36,14.58,12.21000004,6.85,8.16
15/05/1996,1996,805104779,-0.89,15.6,12.81000042,7.41,7.38
16/05/1996,1996,805104779,1.34,14.73,12.10999966,8.19,8.36
17/05/1996,1996,805104779,-0.9,17.1,10.23999977,7.36,8.3
18/05/1996,1996,805104779,4.32,16.51,8.420000076,10.49,11.53
19/05/1996,1996,805104779,4.88,17.28,11.85000038,10.49,10.14
20/05/1996,1996,805104779,5.57,15.37,10.81999969,9.08,8.06
21/05/1996,1996,805104779,0.06,14.25,11.86999989,6.53,6.64
22/05/1996,1996,805104779,-1.17,13.76,10.38000011,7.17,7.02
23/05/1996,1996,805104779,2.89,16.15,11.06999969,10.14,9.4
24/05/1996,1996,805104779,1.85,15.73,11.22000027,8.73,8.48
25/05/1996,1996,805104779,-0.79,16.12,11.5,7.34,7.69
26/05/1996,1996,805104779,-1.09,15.9,11.60000038,6.52,9.23
27/05/1996,1996,805104779,-1.88,13.24,8.649999619,7.13,8.52
28/05/1996,1996,805104779,-1.8,15.24,11.36999989,6.21,7.82
29/05/1996,1996,805104779,0.09,15.24,11.02999973,8.21,8.5
30/05/1996,1996,805104779,-2.44,12.71,9.100000381,6.41,8.48
31/05/1996,1996,805104779,-2.45,15.29,10.60000038,6.48,7.88
1/06/1996,1996,805104779,-1.95,17.27,10.55000019,7.07,10.12
2/06/1996,1996,805104779,4.58,18.16,9.880000114,13.07,11.92
3/06/1996,1996,805104779,6.92,17.5,9.029999733,11.04,11.65
4/06/1996,1996,805104779,10.43,17.5,5.510000229,14.01,11.36
5/06/1996,1996,805104779,-0.48,13.44,10.90999985,6.63,7.04
6/06/1996,1996,805104779,-0.92,9.72,8.06000042,6.91,7.75
7/06/1996,1996,805104779,0.02,12.66,8.210000038,7.78,7.48
8/06/1996,1996,805104779,-2.28,9.34,8.970000267,6.47,6.3
9/06/1996,1996,805104779,-4.98,11.95,10.59000015,4.99,6.17
10/06/1996,1996,805104779,-2.61,13.2,10.80000019,6.07,6.21
11/06/1996,1996,805104779,-1.29,12.36,10.63000011,6.42,6.27
12/06/1996,1996,805104779,-0.45,13.77,9.960000038,7.07,8.33
13/06/1996,1996,805104779,-0.96,12.98,7.760000229,7.14,8.07
14/06/1996,1996,805104779,3.7,11.54,3.970000029,9.24,8.99
15/06/1996,1996,805104779,1.37,12.96,8.210000038,7.16,7.77
16/06/1996,1996,805104779,2.39,11.43,5.130000114,8.22,9.21
17/06/1996,1996,805104779,7.26,13.69,5.96999979,9.89,9.69
18/06/1996,1996,805104779,3.94,14.42,7.829999924,9.65,10.02
19/06/1996,1996,805104779,2.18,14.21,7.230000019,8.77,9.47
20/06/1996,1996,805104779,2.13,16.06,10.27000046,8.66,9.51
21/06/1996,1996,805104779,-1.45,14.87,10.15999985,6.37,7.48
22/06/1996,1996,805104779,-2.4,14.64,9.960000038,5.64,8.37
23/06/1996,1996,805104779,3.53,11.7,4.46999979,11.7,9.1
24/06/1996,1996,805104779,7.69,13.96,8.43999958,9.78,9.61
25/06/1996,1996,805104779,4.04,11.87,7.800000191,8.13,8.05
26/06/1996,1996,805104779,5.9,10.74,6.360000134,9.21,7.87
27/06/1996,1996,805104779,4.87,11.96,7.239999771,8.26,6.95
28/06/1996,1996,805104779,0,9.49,6.46999979,7.13,7.95
29/06/1996,1996,805104779,3.63,9.29,2.029999971,8.47,9.25
30/06/1996,1996,805104779,6.31,12.51,8.260000229,8.69,9.05
1/07/1996,1996,805104779,2.55,9.8,4.170000076,7.88,8.62
2/07/1996,1996,805104779,4.33,12.18,11.05000019,6.78,6.13
3/07/1996,1996,805104779,-2.66,12.98,10.93999958,5.82,6.39
4/07/1996,1996,805104779,-3.41,13.04,9.619999886,5.69,7.41
5/07/1996,1996,805104779,0.37,11,3.50999999,8.11,10.96
6/07/1996,1996,805104779,4.97,11.83,8.680000305,9.06,8.09
7/07/1996,1996,805104779,3.01,11.76,10.88000011,7.54,6.83
8/07/1996,1996,805104779,-2.28,11.52,10.89000034,6,5.93
9/07/1996,1996,805104779,-3.34,10.71,11.56999969,5.31,5.67
10/07/1996,1996,805104779,-4.03,6.85,6.170000076,4.94,6.36
11/07/1996,1996,805104779,-1.36,8.1,4.119999886,6.27,7.08
12/07/1996,1996,805104779,0.38,8.37,7.440000057,6.65,5.79
13/07/1996,1996,805104779,-4.37,8.73,8.010000229,5.04,6
14/07/1996,1996,805104779,-2.22,9.7,8.729999542,5.9,6.84
15/07/1996,1996,805104779,-2.03,10.61,11.56000042,5.88,6.28
16/07/1996,1996,805104779,-5.07,11.03,11.82999992,5.08,5.67
17/07/1996,1996,805104779,-4.72,8.73,4.579999924,4.92,6.84
18/07/1996,1996,805104779,-2.91,12.81,9.130000114,7.51,7.71
19/07/1996,1996,805104779,3.45,12.1,3.049999952,8.72,9.82
20/07/1996,1996,805104779,6.45,9.71,7.539999962,8.43,8.46
21/07/1996,1996,805104779,2.76,10.42,11.89000034,5.9,6.17
22/07/1996,1996,805104779,4.15,11.97,9.520000458,8.14,7.2
23/07/1996,1996,805104779,4.75,12.6,10.34000015,7.23,7.05
24/07/1996,1996,805104779,5.85,12.95,8.949999809,9.2,8.07
25/07/1996,1996,805104779,-0.32,13.41,NA,7.01,6.07
26/07/1996,1996,805104779,2.19,9.21,1.50999999,8.48,9.98
27/07/1996,1996,805104779,5.58,12.16,0.699999988,10.91,12.12
28/07/1996,1996,805104779,7.06,11.64,1.620000005,10.36,11.05
29/07/1996,1996,805104779,7.3,12.51,5.940000057,9.98,7.7
30/07/1996,1996,805104779,2.68,14.06,12.07999992,7.96,7.92
31/07/1996,1996,805104779,2.18,12.44,7.849999905,7.97,9.21
1/08/1996,1996,805104779,4.87,9.04,3.190000057,8.84,9.54
2/08/1996,1996,805104779,6.05,13.18,11.34000015,8.76,6.94
3/08/1996,1996,805104779,7.77,14.53,12.60000038,7.66,7.69
4/08/1996,1996,805104779,5.85,11.9,12.52000046,7.75,8.18
5/08/1996,1996,805104779,5.78,11.66,14.07999992,6.63,5.95
6/08/1996,1996,805104779,0.17,13.52,10.60000038,6.5,8.04
7/08/1996,1996,805104779,3.69,9.53,11.14000034,6.33,6.95
8/08/1996,1996,805104779,0.56,9.07,13.25,5.55,4.57
9/08/1996,1996,805104779,-2.47,10.23,14.68999958,5.8,5.86
10/08/1996,1996,805104779,0.37,13.59,14.82999992,7.03,7.2
11/08/1996,1996,805104779,-0.99,12.55,11.94999981,6.95,8.17
12/08/1996,1996,805104779,2.63,15.29,14.89000034,8.49,7.65
13/08/1996,1996,805104779,2.51,17.34,15.07999992,8.93,6.69
14/08/1996,1996,805104779,4.89,17.26,15.14000034,6.75,7.19
15/08/1996,1996,805104779,8.12,12.42,3.910000086,9.84,10.9
16/08/1996,1996,805104779,0.57,13.68,14.02999973,7.29,6.26
17/08/1996,1996,805104779,-0.21,12.29,15.06999969,6.68,6.05
18/08/1996,1996,805104779,-1.03,11.92,12.39999962,6.82,6.63
19/08/1996,1996,805104779,1.48,9.35,13.89999962,5.25,4.77
20/08/1996,1996,805104779,-4.65,12.27,16.95999908,4.62,6.02
21/08/1996,1996,805104779,-3.59,12.82,16.90999985,5.7,7.23
22/08/1996,1996,805104779,1.8,10.63,5.989999771,7.25,7.32
23/08/1996,1996,805104779,3.86,11.87,13.40999985,7.86,7.9
24/08/1996,1996,805104779,-1.15,14.62,16.85000038,7.64,7.4
25/08/1996,1996,805104779,-1.51,15.14,16.84000015,7.33,7.14
26/08/1996,1996,805104779,-0.44,16.72,17.39999962,7.3,7.6
27/08/1996,1996,805104779,5.24,16.63,12.77000046,9.91,8.39
28/08/1996,1996,805104779,8.2,17.27,15.89999962,10.46,8.81
29/08/1996,1996,805104779,5.13,12.9,10.47999954,8.06,8.62
30/08/1996,1996,805104779,5.45,8.99,1.75999999,7.29,7.69
31/08/1996,1996,805104779,3.82,10.71,6.670000076,7.83,7.7
1/09/1996,1996,805104779,6.4,15.3,8.81000042,8.32,8.24
2/09/1996,1996,805104779,2.9,13.4,14.10000038,8.15,6.66
3/09/1996,1996,805104779,1.44,13.35,18.12000084,6.32,5.54
4/09/1996,1996,805104779,1.51,13.5,14.22000027,7.16,7.12
5/09/1996,1996,805104779,4.71,13.36,17.93000031,7.47,8.07
6/09/1996,1996,805104779,6.29,13.28,17.05999947,7.32,6.29
7/09/1996,1996,805104779,5.61,15.62,16.76000023,7.54,7.11
8/09/1996,1996,805104779,5.53,15.34,19.37000084,5.98,7.13
9/09/1996,1996,805104779,5.06,14.06,8.550000191,8.15,9.29
10/09/1996,1996,805104779,4.58,14.48,19.59000015,7.22,7.37
11/09/1996,1996,805104779,2.48,16.21,19.38999939,8.24,6.75
12/09/1996,1996,805104779,5.74,13.4,12.38000011,8.87,7.38
13/09/1996,1996,805104779,3.22,9.7,13.42000008,6.13,7
14/09/1996,1996,805104779,3.99,13.98,12.05000019,8.02,7.29
15/09/1996,1996,805104779,6.46,19.24,21.27000046,7.8,7.92
16/09/1996,1996,805104779,4.85,22.87,21.85000038,7.29,6.53
17/09/1996,1996,805104779,10.65,21.13,21.65999985,10.08,8.07
18/09/1996,1996,805104779,4.74,23.91,21.54999924,10.08,12.27
19/09/1996,1996,805104779,9.47,23.43,14.78999996,11.48,11.22
20/09/1996,1996,805104779,7.82,14.15,14.10999966,10.01,7.57
21/09/1996,1996,805104779,0.96,12.71,20.69000053,6.48,6.55
22/09/1996,1996,805104779,2.78,14.35,22.76000023,7.7,6.46
23/09/1996,1996,805104779,4.66,19.19,21.46999931,6.61,7.22
24/09/1996,1996,805104779,3.36,19.12,21.96999931,9.06,8.93
25/09/1996,1996,805104779,3.16,17.02,23.79999924,5.88,4.93
26/09/1996,1996,805104779,-0.1,18.66,19.62000084,8.02,7
27/09/1996,1996,805104779,1.67,16.83,24.43000031,7.66,6.36
28/09/1996,1996,805104779,1.25,18.17,18.27000046,9.27,9.68
29/09/1996,1996,805104779,9.2,17.71,5.590000153,12.98,10.93
30/09/1996,1996,805104779,8.62,12.83,9.829999924,9.92,9.12
1/10/1996,1996,805104779,6.28,12.54,18.70000076,8.32,7.37
2/10/1996,1996,805104779,6.04,16.02,17.02000046,8.63,8.17
3/10/1996,1996,805104779,6.11,18.56,18.40999985,9.95,9.31
4/10/1996,1996,805104779,2.48,20.47,24.09000015,9.86,8.56
5/10/1996,1996,805104779,3.9,22.2,19.17000008,11.4,10.56
6/10/1996,1996,805104779,12.92,18.58,5.639999866,14.38,12.74
7/10/1996,1996,805104779,9.31,19.82,22.70999908,10.65,9.17
8/10/1996,1996,805104779,9.1,19.01,22.20999908,10.23,11.45
9/10/1996,1996,805104779,6.4,20,NA,11.67,10
10/10/1996,1996,805104779,12.15,23.46,18.82999992,12.71,13.01
11/10/1996,1996,805104779,11.92,25.82,19.95000076,14.16,17.9
12/10/1996,1996,805104779,9.78,16.68,22.94000053,8.19,8.58
13/10/1996,1996,805104779,5.01,20.22,27.17000008,8.66,10.33
14/10/1996,1996,805104779,4,21.59,26.14999962,11.22,11.04
15/10/1996,1996,805104779,4.68,23.2,26.45000076,12.01,9
16/10/1996,1996,805104779,7.46,22.54,19.26000023,12.41,13
17/10/1996,1996,805104779,14.32,18.44,10.52999973,14.5,15.07
18/10/1996,1996,805104779,11.96,21.67,25.23999977,14.26,10.89
19/10/1996,1996,805104779,5.91,19.82,23.65999985,9.76,9.27
20/10/1996,1996,805104779,4.75,14.92,25.05999947,5.87,5.98
21/10/1996,1996,805104779,0.96,17.26,NA,7.22,9.02
22/10/1996,1996,805104779,3.74,19.87,28.55999947,9.55,10.12
23/10/1996,1996,805104779,10.57,21.35,NA,11.03,12.08
24/10/1996,1996,805104779,6.61,24.79,NA,13.25,13.03
25/10/1996,1996,805104779,8.2,24.83,26.75,13.99,11.3
26/10/1996,1996,805104779,10.18,19.51,17.75,11.6,12.29
28/10/1996,1996,805104779,10.3,21.52,28.84000015,12.08,9.33
29/10/1996,1996,805104779,2.54,21.06,30.22999954,8.85,8.32
30/10/1996,1996,805104779,7.02,19.76,NA,7.83,8.01
31/10/1996,1996,805104779,9.6,18.81,19.80999947,9.78,9.36
1/11/1996,1996,805104779,6.58,19.3,25.71999931,10.07,9.32
2/11/1996,1996,805104779,5.8,22.72,28.43000031,11.52,11.91
3/11/1996,1996,805104779,7.25,24.16,25.02000046,12.86,12.12
4/11/1996,1996,805104779,12.35,15.22,2.200000048,14.9,11.95
5/11/1996,1996,805104779,8.61,15.25,16.35000038,9.14,8.77
6/11/1996,1996,805104779,4.99,18.25,26.86000061,6.53,7.55
7/11/1996,1996,805104779,7.68,16.18,12.77000046,10,11.23
8/11/1996,1996,805104779,9.79,21.41,22.43000031,12.05,12.41
9/11/1996,1996,805104779,8.49,23.35,19.20000076,14.34,12.74
10/11/1996,1996,805104779,6.67,16.25,27.12999916,6.9,5.84
11/11/1996,1996,805104779,0.46,17.2,30.07999992,5.77,7.37
12/11/1996,1996,805104779,8.72,19.66,23.90999985,9.16,8.96
13/11/1996,1996,805104779,9.05,30.18,30.54000092,10.73,8.68
14/11/1996,1996,805104779,16.85,23.45,25.48999977,13.15,12.93
15/11/1996,1996,805104779,11.22,22.46,31.03000069,9.13,8.92
16/11/1996,1996,805104779,9.06,25.04,19.14999962,9.93,10.94
17/11/1996,1996,805104779,14.23,19.88,8.609999657,17.06,15.71
18/11/1996,1996,805104779,10.28,17.25,18.51000023,10.84,10.23
19/11/1996,1996,805104779,2.66,19.61,31.82999992,7.45,8.47
20/11/1996,1996,805104779,4.5,21.3,32.38000107,10.59,8.56
21/11/1996,1996,805104779,5.87,18.59,27.64999962,9.15,6.6
22/11/1996,1996,805104779,3.62,12.67,11.72000027,6.75,7.31
23/11/1996,1996,805104779,4.87,16.11,28.63999939,7.3,7.18
24/11/1996,1996,805104779,3.07,22.37,33.52999878,9.72,8.39
25/11/1996,1996,805104779,5.98,25.22,33.43999863,11.36,9.68
26/11/1996,1996,805104779,10.05,27.89,33.34999847,9.13,5.25
27/11/1996,1996,805104779,6.64,26.24,32.77000046,11.11,7.22
28/11/1996,1996,805104779,14.14,25.28,32.86999893,4.99,4.84
29/11/1996,1996,805104779,9.63,25.13,32.09999847,11.88,5.67
30/11/1996,1996,805104779,12.21,20.02,32.95999908,6.14,5.41
1/12/1996,1996,805104779,8.38,22.52,15.28999996,7.67,9.04
2/12/1996,1996,805104779,9.13,26.66,24.87000084,11.79,9.76
3/12/1996,1996,805104779,8.96,25.91,31.28000069,12.85,9.57
4/12/1996,1996,805104779,10.82,26.39,32.74000168,12.68,8.1
5/12/1996,1996,805104779,11.05,27.29,29.53000069,12.6,8.41
6/12/1996,1996,805104779,11.99,27.25,10.43999958,15.41,17.59
7/12/1996,1996,805104779,16.4,22.96,15.93999958,16.26,12.61
8/12/1996,1996,805104779,9.93,21.68,31,9.72,8.2
9/12/1996,1996,805104779,5.51,22.64,34.38999939,8.8,7.07
10/12/1996,1996,805104779,6.04,24.12,34.61999893,9.43,7.33
11/12/1996,1996,805104779,12.65,25.77,27.36000061,13.32,8.18
12/12/1996,1996,805104779,8.98,22.43,27,12.34,10.91
13/12/1996,1996,805104779,5.67,19.96,28.23999977,7.65,8.92
14/12/1996,1996,805104779,9.46,24.8,33.66999817,9.65,7.47
15/12/1996,1996,805104779,7.82,27.93,NA,10.88,9.86
16/12/1996,1996,805104779,9.39,31.16,28.37999916,11.18,8.71
17/12/1996,1996,805104779,15.41,22.05,17.85000038,10.46,9.47
18/12/1996,1996,805104779,12.2,25.52,30.96999931,12.26,8.7
19/12/1996,1996,805104779,9.95,23.45,32.22999954,10.1,7.77
20/12/1996,1996,805104779,5.58,25.5,34.22000122,8.83,6.21
21/12/1996,1996,805104779,7.18,29.82,34.47000122,11.38,9.42
22/12/1996,1996,805104779,10.13,31.68,30.81999969,9.76,7.67
23/12/1996,1996,805104779,17.97,33.27,28.46999931,13.88,10.14
24/12/1996,1996,805104779,14.38,34.48,30.84000015,17.28,12.27
25/12/1996,1996,805104779,19.26,32.53,18.11000061,18.2,15.29
26/12/1996,1996,805104779,16.97,24.86,25.19000053,18.15,9.54
27/12/1996,1996,805104779,11.56,24.02,32.63999939,10.02,12.39
28/12/1996,1996,805104779,12.18,21.66,5.75,13.73,18
29/12/1996,1996,805104779,11.49,26.3,27.76000023,14,12.66
30/12/1996,1996,805104779,12.68,20.2,22.21999931,11.71,12.74
31/12/1996,1996,805104779,10.28,23.21,18.63999939,12.38,12.23
1/01/1997,1997,805104779,9.8,22.63,NA,10.29,9.12
2/01/1997,1997,805104779,7.86,25.2,30.55999947,9.61,10.64
3/01/1997,1997,805104779,10.32,28.43,26.34000015,13.2,10.19
4/01/1997,1997,805104779,10.86,29.84,34.79000092,14.6,10.36
5/01/1997,1997,805104779,10.6,32.39,34.66999817,14.29,8.48
6/01/1997,1997,805104779,12.82,30.89,30.29999924,11.61,9.38
7/01/1997,1997,805104779,13.87,19.48,17.62999916,13.93,9.59
8/01/1997,1997,805104779,6.25,23.57,34.93999863,8.09,8.94
9/01/1997,1997,805104779,8.07,26.81,NA,11.19,10.48
10/01/1997,1997,805104779,12.77,24.18,28.55999947,12.56,12.73
11/01/1997,1997,805104779,12.39,20.46,24.34000015,10.12,8.97
12/01/1997,1997,805104779,8.11,20.66,30.62999916,9.12,9.33
13/01/1997,1997,805104779,7.96,24.49,33.75,10.26,9.37
14/01/1997,1997,805104779,6.84,27.93,34.43999863,10.97,7.57
15/01/1997,1997,805104779,10.41,24.06,6.809999943,13.62,15.38
16/01/1997,1997,805104779,12.73,29.56,33.93999863,18.3,11.36
17/01/1997,1997,805104779,12.87,26.68,31.48999977,12.65,12.85
18/01/1997,1997,805104779,13.46,24.49,31.85000038,12.32,13.47
19/01/1997,1997,805104779,14.35,31.18,30.11000061,13.17,15.11
20/01/1997,1997,805104779,13.86,34.81,32.52999878,17.35,13.3
21/01/1997,1997,805104779,14.09,34.49,32.95000076,12.42,9
22/01/1997,1997,805104779,13.13,35.07,33.11000061,13.53,8.5
23/01/1997,1997,805104779,16.36,31.03,16.70000076,15.84,12.58
24/01/1997,1997,805104779,15.53,23.22,14.65999985,14.23,14.31
25/01/1997,1997,805104779,14.69,21.21,12.18999958,14.63,13.79
26/01/1997,1997,805104779,15.44,23.35,9.369999886,16.05,15.65
27/01/1997,1997,805104779,16.2,28.45,20.40999985,16.55,16.46
28/01/1997,1997,805104779,17.07,26.09,12.61999989,18.88,16.93
29/01/1997,1997,805104779,15.43,23.2,12.39000034,15.85,15.2
30/01/1997,1997,805104779,16.86,23.59,10.64999962,16.65,16.13
31/01/1997,1997,805104779,11.49,31.21,30.94000053,16.05,11.04
1/02/1997,1997,805104779,14.27,33.39,24.10000038,16.95,13.04
2/02/1997,1997,805104779,15.5,26.09,31.75,13.19,14.21
3/02/1997,1997,805104779,13.69,25.31,32.09000015,11.62,11.68
4/02/1997,1997,805104779,11.25,28.5,30.46999931,12.76,11.76
5/02/1997,1997,805104779,11.87,33.25,28.60000038,13.46,13.71
6/02/1997,1997,805104779,14.05,35.64,26.29000092,17.41,13.91
7/02/1997,1997,805104779,17.84,34.55,25.28000069,19.32,13.18
8/02/1997,1997,805104779,17.65,35.43,22.04999924,19.79,16.5
9/02/1997,1997,805104779,21.96,30.88,13.43999958,19.05,16.01
